56aa371be4b08b9a8d573535,クンピルレストラン,クンピル,kumpiruresutoran
56aa371be4b08b9a8d5734bd,クムルレストラン,クムル,kumururesutoran
5283c7b4e4b094cb91ec88d5,マンティ店,マンティ,manthiten
5283c7b4e4b094cb91ec88da,メイハネ,メイハネ,meihane
530faca9bcbc57f1066bc2f2,ピデ,ピデ,pideplace
58daa1558bbb0b01f18ec1df,Pilavcı,Pilavcı,pirabuchi
58daa1558bbb0b01f18ec1dc,ソウシュ料理店,ソウシュ料理,soushuryouriten
56aa371be4b08b9a8d5734bf,タントゥーニレストラン,タントゥーニ,tantwuniresutoran
56aa371be4b08b9a8d5734c1,トルココーヒー店,トルココーヒー,torukokohiten
5283c7b4e4b094cb91ec88d4,トルコの家庭料理レストラン,トルコの家庭料理,torukonokateiryouriresutoran
58daa1558bbb0b01f18ec1e2,チョップシシ料理店,チョップシシ料理,choppushishiryouriten
52e928d0bcbc57f1066b7e96,ウクライナ料理店,ウクライナ料理,ukurainaryouriten
52e928d0bcbc57f1066b7e9a,ヴァレーニキ,ヴァレーニキ,vareniki
52e928d0bcbc57f1066b7e9b,西ウクライナ料理店,西ウクライナ料理,nishiukurainaryouriten
4bf58dd8d48988d1d3941735,ベジタリアン / ビーガン料理レストラン,ベジタリアン / ベーガン,bejitarianbiganryouriresutoran
4bf58dd8d48988d14c941735,手羽唐揚店 / 手羽先,手羽唐揚,tebakaraagetentebasaki
